VIN,predicted price,Stock #,Cab Type,Drivetrain,Rear Wheels,Fuel Type,Transmission,Color,Vehicle Trim
1FT8W3BT0LEC34169,43723.33,7933,Crew,4x4,SRW,Diesel,10-Speed Automatic,Silver,Lariat
1FTER4EH6KLB09310,51523.83,T21526A,SuperCrew,4x2,SRW,Gasoline,10-Speed Automatic,Black,Lariat
1GCHSBEN5M1185434,33785.33,20124,Extended,4x2,SRW,Gasoline,8-Speed Automatic,White,Work Truck
3GTU2NEC2HG346571,43301.83,P6179,Crew,4x4,SRW,Flex Fuel,6-Speed Automatic Electronic with Overdrive,Red,SLT
3C6UR5JL2JG160236,52811.67,P6459,Crew,4x4,SRW,Diesel,6-Speed Automatic,Red,Big Horn
3GCPYFED0KG154454,51303.33,20381A,Crew,4x4,SRW,Gasoline,8-Speed Automatic,Blue,LT Trail Boss
3C6RR7LT7FG554868,39452.0,20383B,Crew,4x4,SRW,Gasoline,8-Speed Automatic,Black,Big Horn
1FTFW1EFXEFA70685,48168.5,20309A,SuperCrew,4x4,SRW,Flex Fuel,6-Speed Automatic Electronic,Gray,XLT
3GCUKTECXHG503266,39452.0,P6187,Crew,4x4,SRW,Gasoline,8-Speed Automatic with Overdrive,Black,High Country
1FTEW1EP6HKD22206,48168.5,P6329,SuperCrew,4x4,SRW,Gasoline,6-Speed Automatic Electronic,Red,Lariat
1FT7W2BT9EEA33525,46374.5,P6410,Crew,4x4,SRW,Diesel,TorqShift 6-Speed Automatic with Overdrive,Black,Lariat
1FTEW1E57LKD26997,57883.33,K1016,SuperCrew,4x4,SRW,Flex Fuel,10-Speed Automatic,White,Lariat
1FT7W2BT5HEC84515,46374.5,P6445,Crew,4x4,SRW,Diesel,TorqShift 6-Speed Automatic,Black,Platinum
3GCRKTE37AG195940,51303.33,20284B,Crew,4x4,SRW,Flex Fuel,6-Speed Automatic,Black,LTZ
1FTEW1EG7JKC24887,57883.33,P6424,SuperCrew,4x4,SRW,Gasoline,10-Speed Automatic,Gold,Lariat
1GCGTBEN5J1290219,43301.83,20400A,Crew,4x4,SRW,Gasoline,8-Speed Automatic,White,Work Truck
1FT8W3DT3GEA28797,45345.17,P6299,Crew,4x4,DRW,Diesel,TorqShift 6-Speed Automatic,White,Lariat
1FTEW1E48LKD11478,51523.83,K1000,SuperCrew,4x4,SRW,Gasoline,10-Speed Automatic,Blue,XLT
1FT8W3BT3KEE78705,46374.5,7900,Crew,4x4,SRW,Diesel,TorqShift 6-Speed Automatic,White,Lariat
1FT8W3BTXKEC93695,46374.5,8089,Crew,4x4,SRW,Diesel,TorqShift 6-Speed Automatic,Black,Lariat
1FTFW1E5XKFB51303,57883.33,8067,SuperCrew,4x4,SRW,Flex Fuel,10-Speed Automatic,Silver,XLT
1FTFW1E59KKD77758,57883.33,8068,SuperCrew,4x4,SRW,Flex Fuel,10-Speed Automatic,White,XLT
1FTFW1E53KKD66514,57883.33,8075,SuperCrew,4x4,SRW,Flex Fuel,10-Speed Automatic,White,XLT
1C6RR7ST1JS213081,43301.83,7741A,Crew,4x4,SRW,Gasoline,8-Speed Automatic,Silver,Tradesman
1C6RR6GG8HS751275,43242.33,T21560A,Quad,4x2,SRW,Flex Fuel,8-Speed Automatic,Silver,SLT
1FTEW1EG7FFC32648,53564.67,8000,SuperCrew,4x4,SRW,Gasoline,6-Speed Automatic Electronic,Brown,King Ranch
1GT12UEY0HF149232,46374.5,7955,Crew,4x4,SRW,Diesel,Allison 1000 6-Speed Automatic,Black,Denali
1C6SRFJT5LN322853,51303.33,8048,Crew,4x4,SRW,Gasoline,8-Speed Automatic,Gray,Laramie
3C63R3DL7KG612274,52811.67,7887,Crew,4x4,SRW,Diesel,6-Speed Automatic,White,Big Horn
1FT8W3BT4LED64925,43723.33,8081,Crew,4x4,SRW,Diesel,10-Speed Automatic,Gray,XLT
3GTU2PECXHG218901,39452.0,P6152,Crew,4x4,SRW,Gasoline,8-Speed Automatic with Overdrive,Gray,Denali
1FTFX1E51KKC23882,52898.0,T21872A,Super,4x4,SRW,Flex Fuel,10-Speed Automatic,Blue,XLT
3GCUKRERXJG275718,51303.33,20496A,Crew,4x4,SRW,Gasoline,8-Speed Automatic,Black,LT
3GCPYBEK4MG285817,42379.5,20539,Crew,4x4,SRW,Gasoline,8-Speed Automatic,Silver,Custom
1FTEW1EG4HKD91170,51523.83,8112,SuperCrew,4x4,SRW,Gasoline,10-Speed Automatic,Silver,XLT
3GCPYBEK3MG266398,42379.5,20488,Crew,4x4,SRW,Gasoline,8-Speed Automatic,Silver,Custom
3GCPYBEK4MG254955,42379.5,20435,Crew,4x4,SRW,Gasoline,8-Speed Automatic,Gray,Custom
1FT8W3BT8HED18358,47720.83,T21677A,Crew,4x4,SRW,Diesel,TorqShift 6-Speed Automatic,White,XLT
3GCPYBEK4MG270380,42379.5,20489,Crew,4x4,SRW,Gasoline,8-Speed Automatic,Silver,Custom
3GCPYBEK6MG273863,42379.5,20494,Crew,4x4,SRW,Gasoline,8-Speed Automatic,Silver,Custom
3GCRKSE37AG116910,51303.33,P6411A,Crew,4x4,SRW,Flex Fuel,6-Speed Automatic,Silver,LT
1GC4K0E86GF142967,46374.5,20343A,Crew,4x4,SRW,Diesel,Allison 1000 6-Speed Automatic,White,LTZ
1GCUYDED3KZ108107,51303.33,20349A,Crew,4x4,SRW,Gasoline,8-Speed Automatic,Silver,LT
1FTFW1E14JFE49406,57883.33,T21831A,SuperCrew,4x4,SRW,Diesel,10-Speed Automatic,Silver,Lariat
3GCPYBEK2MG267848,42379.5,20487,Crew,4x4,SRW,Gasoline,8-Speed Automatic,Black,Custom
3GCNWAEH6MG264026,44075.67,20486,Regular,4x2,SRW,Gasoline,6-Speed Automatic Electronic with Overdrive,White,WT
3GCPYBEK5MG270677,42379.5,20491,Crew,4x4,SRW,Gasoline,8-Speed Automatic,Red,Custom
3GCPYBEK6MG263267,42379.5,20492,Crew,4x4,SRW,Gasoline,8-Speed Automatic,Gray,Custom
1C6RR7MT4DS709137,43301.83,P6407A,Crew,4x4,SRW,Gasoline,Automatic,White,Sport
3GCUYDET5MG262196,43723.33,20497,Crew,4x4,SRW,Diesel,10-Speed Automatic,White,LT
1GC1KWEY9JF105750,46374.5,20384B,Crew,4x4,SRW,Diesel,Allison 1000 6-Speed Automatic,Silver,LTZ
1GT12TEY8JF229846,47720.83,P6421,Crew,4x4,SRW,Diesel,Allison 1000 6-Speed Automatic,White,SLT
1GCUKREC0GF205697,51303.33,20410B,Crew,4x4,SRW,Gasoline,6-Speed Automatic Electronic with Overdrive,White,LT
1GTR9AEF5KZ298138,47939.67,P6473,Double,4x4,SRW,Gasoline,6-Speed Automatic,White,Base
1GCVKREC0JZ275758,51607.5,19882B,Double,4x4,SRW,Gasoline,6-Speed Automatic Electronic with Overdrive,White,LT
3C63D3JL4CG313801,52811.67,P6467,Crew,4x4,SRW,Diesel,6-Speed,White,Laramie
3GCUKSEC5FG251482,51303.33,P6444A,Crew,4x4,SRW,Gasoline,6-Speed Automatic Electronic with Overdrive,Blue,LTZ
3GTU9DEDXLG112279,41068.33,P6460,Crew,4x4,SRW,Gasoline,10-Speed Automatic,Red,SLT
3GCUYHEL6MG266636,41068.33,20498,Crew,4x4,SRW,Gasoline,10-Speed Automatic,Gray,High Country
1FTPW14507KB10084,52190.5,19844C,Super,4x4,SRW,Gasoline,4-Speed Automatic with Overdrive,Blue,King Ranch
3GCPYBEK5MG263826,42379.5,20490,Crew,4x4,SRW,Gasoline,8-Speed Automatic,Black,Custom
1C6RR7TT8KS537421,39452.0,A26631,Crew,4x4,SRW,Gasoline,8-Speed Automatic,Blue,Big Horn
1C6RR7JT5ES289359,39063.33,A38510,Quad,4x4,SRW,Gasoline,Automatic,Blue,Laramie
1GNEK13Z24J236849,43575.83,C236849,Crew,4x4,SRW,Flex Fuel,4-Speed A/T,Summit White,LT
3GCUYGET4MG233001,46374.5,13848,Crew,4x4,SRW,Diesel,Automatic,Cherry Red Tintcoat,LTZ
1FTFX1E59MKD90753,43242.33,MX1E0002*O,Super,4x4,SRW,Gasoline,Automatic,Oxford White,XL
1FTMF1EP0MKD90748,44075.67,MF1E0003*O,Regular,4x4,SRW,Gasoline,Automatic,Oxford White,XL
1GTU9BED5LZ229515,43301.83,CH900,Crew,4x4,SRW,Gasoline,8-Speed Automatic,Summit White,SLE
1GTU9BED8LZ228603,43301.83,CH910,Crew,4x4,SRW,Gasoline,8-Speed Automatic,Summit White,SLE
1GTU9DED4KZ374829,43301.83,CH930,Crew,4x4,SRW,Gasoline,8-Speed Automatic,Quicksilver Metallic,SLT
